airline,source_city,destination_city,departure_time,arrival_time,stops,class,duration_min,days_left,price
Vistara,Hyderabad,Bangalore,Afternoon,Evening,one,Business,380,6,43811
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,555,6,43811
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,645,6,43811
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1310,6,43811
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1575,6,43811
Air_India,Hyderabad,Bangalore,Early_Morning,Night,one,Business,890,6,44546
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,790,6,47686
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1300,6,47686
Vistara,Hyderabad,Bangalore,Evening,Night,one,Business,340,6,56702
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,400,6,56702
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,510,6,56702
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,555,6,56702
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,595,6,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,610,6,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,720,6,56702
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,725,6,56702
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,740,6,56702
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,780,6,56702
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,855,6,56702
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,900,6,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,950,6,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,990,6,56702
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,1030,6,56702
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1225,6,56702
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1335,6,56702
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1430,6,56702
Air_India,Hyderabad,Bangalore,Evening,Late_Night,one,Business,475,6,56590
Air_India,Hyderabad,Bangalore,Morning,Night,one,Business,525,6,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,585,6,56590
Air_India,Hyderabad,Bangalore,Night,Morning,one,Business,725,6,56590
Air_India,Hyderabad,Bangalore,Morning,Late_Night,one,Business,770,6,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,6,56590
Air_India,Hyderabad,Bangalore,Night,Afternoon,one,Business,940,6,56590
Air_India,Hyderabad,Bangalore,Evening,Morning,one,Business,1000,6,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Late_Night,one,Business,1060,6,56590
Air_India,Hyderabad,Bangalore,Night,Evening,one,Business,1165,6,56590
Air_India,Hyderabad,Bangalore,Night,Night,one,Business,1395,6,56590
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,420,6,74594
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,605,6,74594
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,6,74594
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,915,6,74594
Air_India,Hyderabad,Bangalore,Morning,Morning,zero,Business,70,7,12114
Vistara,Hyderabad,Bangalore,Afternoon,Evening,one,Business,290,7,38099
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,480,7,38099
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,555,7,38099
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,595,7,38099
Vistara,Hyderabad,Bangalore,Night,Early_Morning,one,Business,615,7,38099
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,675,7,38099
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,745,7,38099
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,860,7,38099
Vistara,Hyderabad,Bangalore,Afternoon,Early_Morning,one,Business,1135,7,38099
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1195,7,38099
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1210,7,38099
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1300,7,38099
Vistara,Hyderabad,Bangalore,Morning,Early_Morning,one,Business,1400,7,38099
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1400,7,38099
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1460,7,38099
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1515,7,38099
Air_India,Hyderabad,Bangalore,Night,Morning,one,Business,775,7,38043
Air_India,Hyderabad,Bangalore,Night,Evening,one,Business,1215,7,38043
Vistara,Hyderabad,Bangalore,Afternoon,Evening,one,Business,380,7,43811
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,645,7,43811
Air_India,Hyderabad,Bangalore,Early_Morning,Late_Night,one,Business,1190,7,44546
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,790,7,49859
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1310,7,49859
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1575,7,49859
Vistara,Hyderabad,Bangalore,Evening,Night,one,Business,340,7,56702
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,400,7,56702
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,420,7,56702
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,510,7,56702
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,595,7,56702
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,605,7,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,610,7,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,720,7,56702
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,780,7,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,7,56702
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,855,7,56702
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,915,7,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,990,7,56702
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,1030,7,56702
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1225,7,56702
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1430,7,56702
Air_India,Hyderabad,Bangalore,Evening,Late_Night,one,Business,475,7,56590
Air_India,Hyderabad,Bangalore,Morning,Night,one,Business,525,7,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,585,7,56590
Air_India,Hyderabad,Bangalore,Night,Morning,one,Business,725,7,56590
Air_India,Hyderabad,Bangalore,Morning,Late_Night,one,Business,770,7,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,7,56590
Air_India,Hyderabad,Bangalore,Night,Afternoon,one,Business,940,7,56590
Air_India,Hyderabad,Bangalore,Evening,Morning,one,Business,1000,7,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Late_Night,one,Business,1060,7,56590
Air_India,Hyderabad,Bangalore,Night,Evening,one,Business,1165,7,56590
Air_India,Hyderabad,Bangalore,Night,Night,one,Business,1395,7,56590
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,555,7,64139
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,740,7,64139
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,950,7,64139
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1335,7,64139
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,725,7,74594
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,900,7,74594
Vistara,Hyderabad,Bangalore,Afternoon,Evening,one,Business,290,8,38099
Vistara,Hyderabad,Bangalore,Afternoon,Evening,one,Business,380,8,38099
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,480,8,38099
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,555,8,38099
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,595,8,38099
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,645,8,38099
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,745,8,38099
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,860,8,38099
Vistara,Hyderabad,Bangalore,Afternoon,Early_Morning,one,Business,1135,8,38099
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1195,8,38099
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1310,8,38099
Vistara,Hyderabad,Bangalore,Morning,Early_Morning,one,Business,1400,8,38099
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1460,8,38099
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1575,8,38099
Air_India,Hyderabad,Bangalore,Night,Morning,one,Business,775,8,38043
Vistara,Hyderabad,Bangalore,Night,Early_Morning,one,Business,615,8,41974
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,675,8,41974
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,790,8,41974
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1210,8,41974
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1300,8,41974
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1400,8,41974
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1515,8,41974
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,400,8,56702
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,420,8,56702
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,555,8,56702
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,595,8,56702
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,605,8,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,610,8,56702
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,725,8,56702
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,740,8,56702
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,780,8,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,8,56702
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,855,8,56702
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,915,8,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,950,8,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,990,8,56702
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1225,8,56702
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1335,8,56702
Air_India,Hyderabad,Bangalore,Evening,Late_Night,one,Business,475,8,56590
Air_India,Hyderabad,Bangalore,Morning,Night,one,Business,525,8,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,585,8,56590
Air_India,Hyderabad,Bangalore,Night,Morning,one,Business,725,8,56590
Air_India,Hyderabad,Bangalore,Morning,Late_Night,one,Business,770,8,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,8,56590
Air_India,Hyderabad,Bangalore,Night,Afternoon,one,Business,940,8,56590
Air_India,Hyderabad,Bangalore,Evening,Morning,one,Business,1000,8,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Late_Night,one,Business,1060,8,56590
Air_India,Hyderabad,Bangalore,Night,Evening,one,Business,1165,8,56590
Air_India,Hyderabad,Bangalore,Evening,Afternoon,one,Business,1215,8,56590
Air_India,Hyderabad,Bangalore,Night,Night,one,Business,1395,8,56590
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,510,8,64139
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,720,8,64139
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1430,8,64139
Vistara,Hyderabad,Bangalore,Evening,Night,one,Business,340,8,71117
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,900,8,71117
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,1030,8,71117
Air_India,Hyderabad,Bangalore,Afternoon,Afternoon,zero,Business,75,9,12114
Vistara,Hyderabad,Bangalore,Afternoon,Evening,one,Business,290,9,38099
Vistara,Hyderabad,Bangalore,Afternoon,Evening,one,Business,380,9,38099
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,480,9,38099
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,555,9,38099
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,595,9,38099
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,645,9,38099
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,675,9,38099
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,745,9,38099
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,790,9,38099
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,860,9,38099
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1195,9,38099
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1210,9,38099
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1300,9,38099
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1310,9,38099
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1400,9,38099
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1460,9,38099
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1515,9,38099
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1575,9,38099
Air_India,Hyderabad,Bangalore,Night,Evening,one,Business,1215,9,38043
Air_India,Hyderabad,Bangalore,Early_Morning,Night,one,Business,890,9,44546
Vistara,Hyderabad,Bangalore,Evening,Night,one,Business,340,9,56702
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,400,9,56702
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,510,9,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,610,9,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,720,9,56702
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,740,9,56702
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,780,9,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,950,9,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,990,9,56702
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,1030,9,56702
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,1090,9,56702
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1470,9,56702
Air_India,Hyderabad,Bangalore,Evening,Late_Night,one,Business,475,9,56590
Air_India,Hyderabad,Bangalore,Morning,Night,one,Business,525,9,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,585,9,56590
Air_India,Hyderabad,Bangalore,Night,Morning,one,Business,725,9,56590
Air_India,Hyderabad,Bangalore,Morning,Late_Night,one,Business,770,9,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,9,56590
Air_India,Hyderabad,Bangalore,Night,Afternoon,one,Business,940,9,56590
Air_India,Hyderabad,Bangalore,Evening,Morning,one,Business,1000,9,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Late_Night,one,Business,1060,9,56590
Air_India,Hyderabad,Bangalore,Night,Evening,one,Business,1165,9,56590
Air_India,Hyderabad,Bangalore,Evening,Afternoon,one,Business,1215,9,56590
Air_India,Hyderabad,Bangalore,Morning,Morning,one,Business,1295,9,56590
Air_India,Hyderabad,Bangalore,Night,Night,one,Business,1395,9,56590
Air_India,Hyderabad,Bangalore,Evening,Evening,one,Business,1440,9,56590
Air_India,Hyderabad,Bangalore,Morning,Afternoon,one,Business,1510,9,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Morning,one,Business,1585,9,56590
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,555,9,63277
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,595,9,63277
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,855,9,63277
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,915,9,63277
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1335,9,63277
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,605,9,64139
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,9,64139
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,420,9,70714
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,900,9,74594
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,725,9,81169
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1430,9,81169
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1225,9,89927
Air_India,Hyderabad,Bangalore,Afternoon,Afternoon,zero,Business,75,10,12114
Air_India,Hyderabad,Bangalore,Morning,Evening,one,Business,505,10,37546
Vistara,Hyderabad,Bangalore,Afternoon,Evening,one,Business,290,10,38099
Vistara,Hyderabad,Bangalore,Afternoon,Evening,one,Business,380,10,38099
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,480,10,38099
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,555,10,38099
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,595,10,38099
Vistara,Hyderabad,Bangalore,Night,Early_Morning,one,Business,615,10,38099
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,645,10,38099
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,675,10,38099
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,745,10,38099
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,790,10,38099
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,860,10,38099
Vistara,Hyderabad,Bangalore,Afternoon,Early_Morning,one,Business,1135,10,38099
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1195,10,38099
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1210,10,38099
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1300,10,38099
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1310,10,38099
Vistara,Hyderabad,Bangalore,Morning,Early_Morning,one,Business,1400,10,38099
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1400,10,38099
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1460,10,38099
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1515,10,38099
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1575,10,38099
Air_India,Hyderabad,Bangalore,Night,Morning,one,Business,775,10,38043
Air_India,Hyderabad,Bangalore,Night,Evening,one,Business,1215,10,38043
Air_India,Hyderabad,Bangalore,Early_Morning,Late_Night,one,Business,1190,10,44546
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,510,10,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,720,10,56702
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,725,10,56702
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,740,10,56702
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,780,10,56702
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,915,10,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,950,10,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,990,10,56702
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1225,10,56702
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1335,10,56702
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1340,10,56702
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1430,10,56702
Air_India,Hyderabad,Bangalore,Evening,Late_Night,one,Business,475,10,56590
Air_India,Hyderabad,Bangalore,Morning,Night,one,Business,525,10,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,585,10,56590
Air_India,Hyderabad,Bangalore,Morning,Late_Night,one,Business,770,10,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,10,56590
Air_India,Hyderabad,Bangalore,Evening,Morning,one,Business,1000,10,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Late_Night,one,Business,1060,10,56590
Air_India,Hyderabad,Bangalore,Evening,Afternoon,one,Business,1215,10,56590
Air_India,Hyderabad,Bangalore,Morning,Morning,one,Business,1295,10,56590
Air_India,Hyderabad,Bangalore,Evening,Evening,one,Business,1440,10,56590
Air_India,Hyderabad,Bangalore,Morning,Afternoon,one,Business,1510,10,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Morning,one,Business,1585,10,56590
Vistara,Hyderabad,Bangalore,Evening,Night,one,Business,340,10,63277
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,900,10,63277
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,855,10,64139
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,1030,10,70714
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,555,10,71117
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,595,10,71117
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,605,10,74594
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,10,74594
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,400,10,83353
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,610,10,83353
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,420,10,89009
Air_India,Hyderabad,Bangalore,Morning,Morning,zero,Business,70,11,12114
Vistara,Hyderabad,Bangalore,Afternoon,Evening,one,Business,290,11,38099
Vistara,Hyderabad,Bangalore,Afternoon,Evening,one,Business,380,11,38099
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,480,11,38099
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,555,11,38099
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,595,11,38099
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,645,11,38099
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,745,11,38099
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,860,11,38099
